,u,i,ts,label,idx
34011,1191,1282,3283024.0,0.0,34012
34012,832,995,3283133.0,0.0,34013
34013,298,1184,3283209.0,0.0,34014
34014,416,998,3283555.0,0.0,34015
34015,1256,43,3283714.0,0.0,34016
34016,324,340,3283753.0,0.0,34017
34017,324,340,3283957.0,0.0,34018
34018,470,464,3284119.0,0.0,34019
34019,1037,1124,3284225.0,0.0,34020
34020,548,1281,3284282.0,0.0,34021
34021,324,340,3284364.0,0.0,34022
34022,1284,338,3284379.0,0.0,34023
34023,951,1347,3284388.0,0.0,34024
34024,682,403,3284417.0,0.0,34025
34025,1347,951,3284454.0,0.0,34026
34026,54,621,3284487.0,0.0,34027
34027,548,298,3284517.0,0.0,34028
34028,338,1284,3284533.0,0.0,34029
34029,284,844,3284601.0,0.0,34030
34030,324,340,3284652.0,0.0,34031
34031,872,844,3284776.0,0.0,34032
34032,376,913,3284789.0,0.0,34033
34033,1284,338,3284834.0,0.0,34034
34034,811,1352,3284917.0,0.0,34035
34035,872,376,3284973.0,0.0,34036
34036,132,1282,3285001.0,0.0,34037
34037,872,261,3285011.0,0.0,34038
34038,194,234,3285161.0,0.0,34039
34039,872,376,3285243.0,0.0,34040
34040,1124,1037,3285393.0,0.0,34041
34041,1124,1037,3285408.0,0.0,34042
34042,1124,1037,3285556.0,0.0,34043
34043,1124,1037,3285579.0,0.0,34044
34044,1124,1037,3285590.0,0.0,34045
34045,645,1296,3285699.0,0.0,34046
34046,444,401,3285912.0,0.0,34047
34047,444,30,3285978.0,0.0,34048
34048,444,20,3285990.0,0.0,34049
34049,1137,1284,3286002.0,0.0,34050
34050,1044,455,3286284.0,0.0,34051
34051,273,606,3286353.0,0.0,34052
34052,273,655,3286417.0,0.0,34053
34053,177,524,3286420.0,0.0,34054
34054,640,741,3286501.0,0.0,34055
34055,627,43,3286688.0,0.0,34056
34056,324,951,3286714.0,0.0,34057
34057,1197,835,3286731.0,0.0,34058
34058,324,43,3286921.0,0.0,34059
34059,987,705,3287164.0,0.0,34060
34060,872,393,3287252.0,0.0,34061
34061,872,393,3287292.0,0.0,34062
34062,951,1347,3287344.0,0.0,34063
34063,987,794,3287417.0,0.0,34064
34064,951,324,3287443.0,0.0,34065
34065,872,393,3287449.0,0.0,34066
34066,987,358,3287472.0,0.0,34067
34067,811,1352,3287473.0,0.0,34068
34068,616,1073,3287478.0,0.0,34069
34069,987,20,3287489.0,0.0,34070
34070,1169,1299,3287524.0,0.0,34071
34071,324,951,3287571.0,0.0,34072
34072,811,324,3287652.0,0.0,34073
34073,455,1044,3287859.0,0.0,34074
34074,1326,1341,3287891.0,0.0,34075
34075,951,324,3288025.0,0.0,34076
34076,1119,621,3288077.0,0.0,34077
34077,1296,645,3288090.0,0.0,34078
34078,801,1073,3288149.0,0.0,34079
34079,1084,324,3288388.0,0.0,34080
34080,811,324,3288442.0,0.0,34081
34081,987,992,3288452.0,0.0,34082
34082,1347,951,3288546.0,0.0,34083
34083,872,393,3288597.0,0.0,34084
34084,324,951,3288683.0,0.0,34085
34085,872,982,3288718.0,0.0,34086
34086,324,1084,3288728.0,0.0,34087
34087,1169,292,3288779.0,0.0,34088
34088,872,393,3288792.0,0.0,34089
34089,368,324,3288810.0,0.0,34090
34090,324,368,3288884.0,0.0,34091
34091,1044,455,3288899.0,0.0,34092
34092,577,338,3289004.0,0.0,34093
34093,577,338,3289200.0,0.0,34094
34094,368,324,3289230.0,0.0,34095
34095,1169,338,3289409.0,0.0,34096
34096,13,143,3289627.0,0.0,34097
34097,645,1296,3289704.0,0.0,34098
34098,1299,1169,3289717.0,0.0,34099
34099,338,1169,3289737.0,0.0,34100
34100,645,712,3289752.0,0.0,34101
34101,143,338,3289782.0,0.0,34102
34102,30,444,3289815.0,0.0,34103
34103,338,143,3289857.0,0.0,34104
34104,338,1169,3289868.0,0.0,34105
34105,324,368,3290021.0,0.0,34106
34106,1169,338,3290052.0,0.0,34107
34107,250,1352,3290155.0,0.0,34108
34108,324,1084,3290155.0,0.0,34109
34109,1282,132,3290199.0,0.0,34110
34110,710,518,3290209.0,0.0,34111
34111,1282,164,3290276.0,0.0,34112
34112,37,1060,3290385.0,0.0,34113
34113,1050,832,3290393.0,0.0,34114
34114,33,639,3290494.0,0.0,34115
34115,104,974,3290553.0,0.0,34116
34116,548,1247,3290672.0,0.0,34117
34117,1169,338,3290793.0,0.0,34118
34118,1282,483,3290794.0,0.0,34119
34119,33,1282,3290866.0,0.0,34120
34120,1282,1247,3290870.0,0.0,34121
34121,43,627,3290874.0,0.0,34122
34122,1330,1272,3290919.0,0.0,34123
34123,639,33,3290934.0,0.0,34124
34124,43,393,3290945.0,0.0,34125
34125,1282,1281,3290967.0,0.0,34126
34126,1247,1282,3290998.0,0.0,34127
34127,43,965,3291013.0,0.0,34128
34128,1282,102,3291031.0,0.0,34129
34129,33,639,3291043.0,0.0,34130
34130,639,33,3291064.0,0.0,34131
34131,1282,1232,3291074.0,0.0,34132
34132,104,618,3291099.0,0.0,34133
34133,1282,945,3291144.0,0.0,34134
34134,1282,212,3291179.0,0.0,34135
34135,1282,156,3291248.0,0.0,34136
34136,771,1197,3291298.0,0.0,34137
34137,1282,69,3291314.0,0.0,34138
34138,43,1356,3291317.0,0.0,34139
34139,1281,1282,3291320.0,0.0,34140
34140,771,1282,3291340.0,0.0,34141
34141,1282,1281,3291356.0,0.0,34142
34142,1214,1282,3291364.0,0.0,34143
34143,43,1357,3291366.0,0.0,34144
34144,1326,1327,3291380.0,0.0,34145
34145,324,43,3291387.0,0.0,34146
34146,771,1282,3291405.0,0.0,34147
34147,43,1358,3291426.0,0.0,34148
34148,156,1282,3291432.0,0.0,34149
34149,1214,1282,3291440.0,0.0,34150
34150,1282,156,3291462.0,0.0,34151
34151,226,639,3291507.0,0.0,34152
34152,1327,1326,3291524.0,0.0,34153
34153,1282,390,3291533.0,0.0,34154
34154,1273,1282,3291542.0,0.0,34155
34155,639,226,3291555.0,0.0,34156
34156,1214,1282,3291567.0,0.0,34157
34157,1326,1327,3291572.0,0.0,34158
34158,1232,1282,3291596.0,0.0,34159
34159,390,1282,3291606.0,0.0,34160
34160,1281,1282,3291627.0,0.0,34161
34161,1273,1282,3291636.0,0.0,34162
34162,1282,390,3291666.0,0.0,34163
34163,577,1282,3291667.0,0.0,34164
34164,1282,1281,3291684.0,0.0,34165
34165,1214,1282,3291685.0,0.0,34166
34166,771,1282,3291687.0,0.0,34167
34167,1214,1282,3291752.0,0.0,34168
34168,390,1282,3291766.0,0.0,34169
34169,1282,390,3291802.0,0.0,34170
34170,1214,1282,3291806.0,0.0,34171
34171,1273,1282,3291821.0,0.0,34172
34172,1282,543,3291824.0,0.0,34173
34173,1169,338,3291829.0,0.0,34174
34174,771,1282,3291843.0,0.0,34175
34175,1281,1282,3291855.0,0.0,34176
34176,20,444,3291909.0,0.0,34177
34177,1282,533,3291959.0,0.0,34178
34178,156,1282,3291995.0,0.0,34179
34179,58,597,3292015.0,0.0,34180
34180,771,1282,3292029.0,0.0,34181
34181,1282,156,3292071.0,0.0,34182
34182,393,43,3292128.0,0.0,34183
34183,771,1282,3292131.0,0.0,34184
34184,1282,1288,3292184.0,0.0,34185
34185,771,1282,3292233.0,0.0,34186
34186,156,1282,3292355.0,0.0,34187
34187,43,393,3292366.0,0.0,34188
34188,1284,1137,3292385.0,0.0,34189
34189,524,177,3292433.0,0.0,34190
34190,1282,156,3292450.0,0.0,34191
34191,524,177,3292470.0,0.0,34192
34192,811,1282,3292490.0,0.0,34193
34193,1326,1327,3292512.0,0.0,34194
34194,156,1282,3292540.0,0.0,34195
34195,1265,246,3292628.0,0.0,34196
34196,1284,577,3292652.0,0.0,34197
34197,1282,156,3292705.0,0.0,34198
34198,484,1318,3292725.0,0.0,34199
34199,1284,58,3292836.0,0.0,34200
34200,587,1066,3292849.0,0.0,34201
34201,277,191,3292876.0,0.0,34202
34202,1137,1284,3292884.0,0.0,34203
34203,156,1282,3292895.0,0.0,34204
34204,610,1326,3292934.0,0.0,34205
34205,1359,43,3293065.0,0.0,34206
34206,503,1190,3293179.0,0.0,34207
34207,1359,43,3293277.0,0.0,34208
34208,129,212,3293326.0,0.0,34209
34209,811,1282,3293389.0,0.0,34210
34210,587,1073,3293468.0,0.0,34211
34211,802,1284,3293627.0,0.0,34212
34212,1114,1132,3293665.0,0.0,34213
34213,1359,43,3293791.0,0.0,34214
34214,1037,1124,3293964.0,0.0,34215
34215,1037,1124,3293987.0,0.0,34216
34216,1037,1124,3294027.0,0.0,34217
34217,43,334,3294075.0,0.0,34218
34218,951,1347,3294080.0,0.0,34219
34219,1119,1282,3294096.0,0.0,34220
34220,1359,43,3294199.0,0.0,34221
34221,857,556,3294459.0,0.0,34222
34222,1057,1033,3294473.0,0.0,34223
34223,1124,1037,3294630.0,0.0,34224
34224,463,1256,3294818.0,0.0,34225
34225,463,104,3294842.0,0.0,34226
34226,780,582,3294864.0,0.0,34227
34227,234,194,3294911.0,0.0,34228
34228,1172,967,3295258.0,0.0,34229
34229,1341,831,3295316.0,0.0,34230
34230,1330,1272,3295348.0,0.0,34231
34231,753,43,3295350.0,0.0,34232
34232,753,43,3295391.0,0.0,34233
34233,1360,1343,3295479.0,0.0,34234
34234,43,753,3295681.0,0.0,34235
34235,688,261,3295762.0,0.0,34236
34236,831,1341,3295770.0,0.0,34237
34237,688,261,3295789.0,0.0,34238
34238,1296,645,3295820.0,0.0,34239
34239,1284,393,3295836.0,0.0,34240
34240,1284,1360,3295913.0,0.0,34241
34241,1284,373,3296017.0,0.0,34242
34242,1269,373,3296040.0,0.0,34243
34243,373,1284,3296087.0,0.0,34244
34244,373,1269,3296116.0,0.0,34245
34245,1284,373,3296122.0,0.0,34246
34246,1269,1270,3296126.0,0.0,34247
34247,373,1284,3296155.0,0.0,34248
34248,455,1044,3296207.0,0.0,34249
34249,373,455,3296226.0,0.0,34250
34250,1284,1351,3296249.0,0.0,34251
34251,373,875,3296278.0,0.0,34252
34252,1284,798,3296296.0,0.0,34253
34253,373,976,3296353.0,0.0,34254
34254,1284,524,3296357.0,0.0,34255
34255,373,1353,3296409.0,0.0,34256
34256,1282,533,3296637.0,0.0,34257
34257,115,771,3296677.0,0.0,34258
34258,27,64,3296740.0,0.0,34259
34259,115,104,3296807.0,0.0,34260
34260,1282,1006,3296815.0,0.0,34261
34261,836,1284,3296909.0,0.0,34262
34262,1282,463,3296935.0,0.0,34263
34263,1347,951,3296937.0,0.0,34264
34264,524,1284,3296980.0,0.0,34265
34265,102,101,3296988.0,0.0,34266
34266,1282,836,3296993.0,0.0,34267
34267,1282,1228,3297020.0,0.0,34268
34268,1282,1345,3297037.0,0.0,34269
34269,64,27,3297042.0,0.0,34270
34270,800,43,3297048.0,0.0,34271
34271,1282,129,3297060.0,0.0,34272
34272,1351,1284,3297123.0,0.0,34273
34273,1282,928,3297217.0,0.0,34274
34274,1282,537,3297258.0,0.0,34275
34275,1288,1282,3297286.0,0.0,34276
34276,1282,1288,3297324.0,0.0,34277
34277,1360,1284,3297347.0,0.0,34278
34278,1282,798,3297363.0,0.0,34279
34279,1282,543,3297391.0,0.0,34280
34280,1282,27,3297436.0,0.0,34281
34281,1288,1254,3297444.0,0.0,34282
34282,1282,548,3297458.0,0.0,34283
34283,1282,733,3297497.0,0.0,34284
34284,33,1282,3297542.0,0.0,34285
34285,119,1190,3297551.0,0.0,34286
34286,463,1282,3297583.0,0.0,34287
34287,1282,463,3297609.0,0.0,34288
34288,33,639,3297622.0,0.0,34289
34289,1282,1357,3297624.0,0.0,34290
34290,33,1282,3297630.0,0.0,34291
34291,1287,1336,3297689.0,0.0,34292
34292,33,1282,3297743.0,0.0,34293
34293,119,587,3297754.0,0.0,34294
34294,1360,1336,3297765.0,0.0,34295
34295,258,43,3297803.0,0.0,34296
34296,753,43,3297820.0,0.0,34297
34297,463,1282,3297864.0,0.0,34298
34298,998,416,3297882.0,0.0,34299
34299,705,800,3297930.0,0.0,34300
34300,1216,1084,3297960.0,0.0,34301
34301,258,1184,3298006.0,0.0,34302
34302,1106,1285,3298017.0,0.0,34303
34303,920,1318,3298031.0,0.0,34304
34304,119,944,3298054.0,0.0,34305
34305,463,1282,3298125.0,0.0,34306
34306,964,1106,3298299.0,0.0,34307
34307,1053,714,3298308.0,0.0,34308
34308,976,1284,3298369.0,0.0,34309
34309,1106,964,3298383.0,0.0,34310
34310,801,1282,3298415.0,0.0,34311
34311,964,1106,3298457.0,0.0,34312
34312,976,373,3298490.0,0.0,34313
34313,33,599,3298547.0,0.0,34314
34314,1066,571,3298661.0,0.0,34315
34315,1066,571,3298668.0,0.0,34316
34316,1066,571,3298672.0,0.0,34317
34317,1066,571,3298678.0,0.0,34318
34318,1345,1282,3298923.0,0.0,34319
34319,875,373,3299134.0,0.0,34320
34320,455,373,3299218.0,0.0,34321
34321,104,463,3299372.0,0.0,34322
34322,1177,27,3299449.0,0.0,34323
34323,771,964,3299506.0,0.0,34324
34324,416,998,3299631.0,0.0,34325
34325,463,104,3299682.0,0.0,34326
34326,449,832,3299818.0,0.0,34327
34327,51,1285,3299852.0,0.0,34328
34328,354,195,3299856.0,0.0,34329
34329,1177,857,3299918.0,0.0,34330
34330,354,794,3300019.0,0.0,34331
34331,354,373,3300057.0,0.0,34332
34332,570,373,3300205.0,0.0,34333
34333,354,297,3300251.0,0.0,34334
34334,1033,1057,3300367.0,0.0,34335
34335,1044,455,3300417.0,0.0,34336
34336,354,951,3300446.0,0.0,34337
34337,800,705,3300502.0,0.0,34338
34338,548,1247,3300692.0,0.0,34339
34339,800,705,3301107.0,0.0,34340
34340,606,273,3301141.0,0.0,34341
34341,705,800,3301169.0,0.0,34342
34342,705,800,3301227.0,0.0,34343
34343,800,705,3301340.0,0.0,34344
34344,618,104,3301363.0,0.0,34345
34345,705,800,3301378.0,0.0,34346
34346,548,1170,3301406.0,0.0,34347
34347,803,1284,3301484.0,0.0,34348
34348,499,496,3301510.0,0.0,34349
34349,496,951,3301520.0,0.0,34350
34350,115,771,3301538.0,0.0,34351
34351,496,1114,3301713.0,0.0,34352
34352,297,354,3301723.0,0.0,34353
34353,1282,1357,3301741.0,0.0,34354
34354,832,1050,3301742.0,0.0,34355
34355,570,129,3301781.0,0.0,34356
34356,1282,463,3301787.0,0.0,34357
34357,1133,726,3301798.0,0.0,34358
34358,297,1128,3301815.0,0.0,34359
34359,1282,463,3301839.0,0.0,34360
34360,1282,1345,3301867.0,0.0,34361
34361,800,705,3301891.0,0.0,34362
34362,1282,1228,3301900.0,0.0,34363
34363,27,1177,3301919.0,0.0,34364
34364,496,647,3302010.0,0.0,34365
34365,27,64,3302130.0,0.0,34366
34366,1282,488,3302150.0,0.0,34367
34367,423,7,3302152.0,0.0,34368
34368,1282,800,3302166.0,0.0,34369
34369,1282,832,3302187.0,0.0,34370
34370,524,1033,3302200.0,0.0,34371
34371,104,618,3302244.0,0.0,34372
34372,1318,920,3302256.0,0.0,34373
34373,27,1282,3302260.0,0.0,34374
34374,705,800,3302300.0,0.0,34375
34375,496,1044,3302343.0,0.0,34376
34376,1256,463,3302394.0,0.0,34377
34377,726,1133,3302397.0,0.0,34378
34378,1033,524,3302400.0,0.0,34379
34379,524,1033,3302430.0,0.0,34380
34380,800,705,3302443.0,0.0,34381
34381,705,800,3302474.0,0.0,34382
34382,496,69,3302507.0,0.0,34383
34383,1336,1360,3302509.0,0.0,34384
34384,1232,705,3302545.0,0.0,34385
34385,1285,51,3302563.0,0.0,34386
34386,496,43,3302603.0,0.0,34387
34387,1285,1106,3302626.0,0.0,34388
34388,800,705,3302638.0,0.0,34389
34389,463,1282,3302663.0,0.0,34390
34390,1350,1256,3302710.0,0.0,34391
34391,705,1232,3302712.0,0.0,34392
34392,1170,548,3302718.0,0.0,34393
34393,1350,1282,3302734.0,0.0,34394
34394,463,1256,3302740.0,0.0,34395
34395,548,1170,3302770.0,0.0,34396
34396,577,1284,3302796.0,0.0,34397
34397,1170,548,3302828.0,0.0,34398
34398,1170,548,3302856.0,0.0,34399
34399,548,1170,3302857.0,0.0,34400
34400,1256,463,3302860.0,0.0,34401
34401,548,1170,3302865.0,0.0,34402
34402,1033,524,3302872.0,0.0,34403
34403,1350,1256,3302893.0,0.0,34404
34404,1184,1361,3302895.0,0.0,34405
34405,1170,548,3302902.0,0.0,34406
34406,577,967,3302910.0,0.0,34407
34407,1282,27,3302917.0,0.0,34408
34408,1184,1362,3302922.0,0.0,34409
34409,548,1170,3302925.0,0.0,34410
34410,832,1282,3302928.0,0.0,34411
34411,1282,463,3302958.0,0.0,34412
34412,1184,1357,3302980.0,0.0,34413
34413,504,618,3303008.0,0.0,34414
34414,1282,496,3303015.0,0.0,34415
34415,1184,1355,3303020.0,0.0,34416
34416,1184,1356,3303052.0,0.0,34417
34417,1350,1256,3303060.0,0.0,34418
34418,1350,1282,3303086.0,0.0,34419
34419,27,1282,3303162.0,0.0,34420
34420,1170,548,3303164.0,0.0,34421
34421,548,1170,3303200.0,0.0,34422
34422,488,1282,3303223.0,0.0,34423
34423,463,1256,3303227.0,0.0,34424
34424,463,1282,3303273.0,0.0,34425
34425,1256,463,3303287.0,0.0,34426
34426,1170,548,3303369.0,0.0,34427
34427,548,1170,3303423.0,0.0,34428
34428,250,608,3303427.0,0.0,34429
34429,1350,1256,3303477.0,0.0,34430
34430,981,640,3303528.0,0.0,34431
34431,463,1256,3303545.0,0.0,34432
34432,1350,1256,3303545.0,0.0,34433
34433,496,586,3303564.0,0.0,34434
34434,250,1360,3303580.0,0.0,34435
34435,496,499,3303612.0,0.0,34436
34436,1256,463,3303625.0,0.0,34437
34437,1350,1256,3303674.0,0.0,34438
34438,1332,616,3303684.0,0.0,34439
34439,20,1282,3303700.0,0.0,34440
34440,373,354,3303706.0,0.0,34441
34441,132,1282,3303728.0,0.0,34442
34442,373,1363,3303781.0,0.0,34443
34443,1282,27,3303861.0,0.0,34444
34444,1170,548,3303873.0,0.0,34445
34445,324,951,3303874.0,0.0,34446
34446,1350,1282,3303876.0,0.0,34447
34447,1282,488,3303877.0,0.0,34448
34448,324,43,3303896.0,0.0,34449
34449,1350,1256,3303901.0,0.0,34450
34450,1282,488,3303907.0,0.0,34451
34451,1282,463,3303931.0,0.0,34452
34452,373,939,3303936.0,0.0,34453
34453,316,995,3303940.0,0.0,34454
34454,316,778,3303957.0,0.0,34455
34455,27,1282,3303965.0,0.0,34456
34456,548,1170,3303981.0,0.0,34457
34457,1282,132,3303990.0,0.0,34458
34458,1119,1282,3303998.0,0.0,34459
34459,1282,1350,3303998.0,0.0,34460
34460,1177,27,3304023.0,0.0,34461
34461,1350,1282,3304026.0,0.0,34462
34462,1282,27,3304030.0,0.0,34463
34463,1282,1350,3304086.0,0.0,34464
34464,463,1282,3304092.0,0.0,34465
34465,343,496,3304093.0,0.0,34466
34466,1350,1282,3304100.0,0.0,34467
34467,1256,1350,3304101.0,0.0,34468
34468,1170,548,3304104.0,0.0,34469
34469,373,234,3304141.0,0.0,34470
34470,771,438,3304296.0,0.0,34471
34471,354,373,3304328.0,0.0,34472
34472,455,1044,3304363.0,0.0,34473
34473,234,373,3304370.0,0.0,34474
34474,570,373,3304375.0,0.0,34475
34475,20,1282,3304387.0,0.0,34476
34476,27,1177,3304411.0,0.0,34477
34477,27,1282,3304446.0,0.0,34478
34478,475,1350,3304532.0,0.0,34479
34479,495,373,3304552.0,0.0,34480
34480,373,354,3304579.0,0.0,34481
34481,1350,475,3304599.0,0.0,34482
34482,373,234,3304600.0,0.0,34483
34483,373,234,3304609.0,0.0,34484
34484,1350,1256,3304635.0,0.0,34485
34485,324,43,3304637.0,0.0,34486
34486,475,1350,3304686.0,0.0,34487
34487,771,545,3304691.0,0.0,34488
34488,1350,475,3304724.0,0.0,34489
34489,463,1256,3304739.0,0.0,34490
34490,570,373,3304773.0,0.0,34491
34491,475,1350,3304797.0,0.0,34492
34492,771,316,3304820.0,0.0,34493
34493,1350,475,3304827.0,0.0,34494
34494,987,835,3304829.0,0.0,34495
34495,354,373,3304829.0,0.0,34496
34496,801,1282,3304835.0,0.0,34497
34497,771,316,3304862.0,0.0,34498
34498,475,1350,3304889.0,0.0,34499
34499,586,496,3304912.0,0.0,34500
34500,815,1282,3304921.0,0.0,34501
34501,115,771,3304929.0,0.0,34502
34502,1350,475,3304948.0,0.0,34503
34503,338,1169,3305015.0,0.0,34504
34504,463,1282,3305091.0,0.0,34505
34505,1169,338,3305204.0,0.0,34506
34506,475,1350,3305207.0,0.0,34507
34507,879,1356,3305263.0,0.0,34508
34508,1350,475,3305266.0,0.0,34509
34509,324,43,3305282.0,0.0,34510
34510,1216,1084,3305339.0,0.0,34511
34511,645,1296,3305420.0,0.0,34512
34512,475,1350,3305494.0,0.0,34513
34513,339,1303,3305586.0,0.0,34514
34514,987,20,3305614.0,0.0,34515
34515,987,20,3305787.0,0.0,34516
34516,526,20,3305856.0,0.0,34517
34517,54,976,3305999.0,0.0,34518
34518,200,972,3306012.0,0.0,34519
34519,517,95,3306120.0,0.0,34520
34520,680,1364,3306178.0,0.0,34521
34521,324,726,3306238.0,0.0,34522
34522,602,401,3306255.0,0.0,34523
34523,597,58,3306333.0,0.0,34524
34524,794,354,3306415.0,0.0,34525
34525,1039,1282,3306543.0,0.0,34526
34526,627,43,3306559.0,0.0,34527
34527,43,627,3306685.0,0.0,34528
34528,1179,43,3306889.0,0.0,34529
34529,338,778,3306901.0,0.0,34530
34530,778,338,3306955.0,0.0,34531
34531,627,43,3306968.0,0.0,34532
34532,1114,496,3307000.0,0.0,34533
34533,1360,1344,3307111.0,0.0,34534
34534,597,606,3307119.0,0.0,34535
34535,343,1041,3307293.0,0.0,34536
34536,246,574,3307301.0,0.0,34537
34537,246,543,3307330.0,0.0,34538
34538,246,340,3307351.0,0.0,34539
34539,246,103,3307373.0,0.0,34540
34540,484,822,3307588.0,0.0,34541
34541,200,655,3307614.0,0.0,34542
34542,1272,1330,3307646.0,0.0,34543
34543,680,399,3307652.0,0.0,34544
34544,51,1285,3307670.0,0.0,34545
34545,399,133,3307675.0,0.0,34546
34546,680,399,3307744.0,0.0,34547
34547,1353,373,3307777.0,0.0,34548
34548,543,246,3307878.0,0.0,34549
34549,358,1170,3307914.0,0.0,34550
34550,200,1365,3307919.0,0.0,34551
34551,200,1364,3307969.0,0.0,34552
34552,680,399,3307988.0,0.0,34553
34553,574,246,3307994.0,0.0,34554
34554,1327,98,3308077.0,0.0,34555
34555,358,702,3308091.0,0.0,34556
34556,835,1197,3308100.0,0.0,34557
34557,680,399,3308157.0,0.0,34558
34558,1303,339,3308224.0,0.0,34559
34559,618,104,3308246.0,0.0,34560
34560,754,1272,3308355.0,0.0,34561
34561,754,1272,3308395.0,0.0,34562
34562,771,1303,3308412.0,0.0,34563
34563,1046,270,3308424.0,0.0,34564
34564,343,1041,3308440.0,0.0,34565
34565,307,409,3308452.0,0.0,34566
34566,1046,639,3308454.0,0.0,34567
34567,1046,655,3308509.0,0.0,34568
34568,904,755,3308555.0,0.0,34569
34569,964,655,3308556.0,0.0,34570
34570,1303,754,3308579.0,0.0,34571
34571,1046,1041,3308591.0,0.0,34572
34572,358,1170,3308606.0,0.0,34573
34573,754,1303,3308613.0,0.0,34574
34574,1046,1027,3308662.0,0.0,34575
34575,680,399,3308700.0,0.0,34576
34576,307,778,3308709.0,0.0,34577
34577,106,1354,3308715.0,0.0,34578
34578,340,246,3308735.0,0.0,34579
34579,307,353,3308746.0,0.0,34580
34580,132,655,3308779.0,0.0,34581
34581,64,27,3308827.0,0.0,34582
34582,951,354,3308837.0,0.0,34583
34583,1327,1124,3308838.0,0.0,34584
34584,655,964,3308867.0,0.0,34585
34585,951,1347,3308891.0,0.0,34586
34586,1177,27,3308900.0,0.0,34587
34587,379,397,3308953.0,0.0,34588
34588,132,655,3308963.0,0.0,34589
34589,680,1175,3308990.0,0.0,34590
34590,379,397,3309000.0,0.0,34591
34591,872,307,3309006.0,0.0,34592
34592,951,496,3309007.0,0.0,34593
34593,1285,51,3309055.0,0.0,34594
34594,1282,463,3309059.0,0.0,34595
34595,1282,20,3309081.0,0.0,34596
34596,1282,27,3309093.0,0.0,34597
34597,334,43,3309110.0,0.0,34598
34598,872,1366,3309126.0,0.0,34599
34599,872,307,3309148.0,0.0,34600
34600,1282,815,3309158.0,0.0,34601
34601,655,132,3309169.0,0.0,34602
34602,1282,463,3309181.0,0.0,34603
34603,324,951,3309183.0,0.0,34604
34604,51,1285,3309247.0,0.0,34605
34605,872,307,3309252.0,0.0,34606
34606,132,655,3309287.0,0.0,34607
34607,132,655,3309294.0,0.0,34608
34608,655,132,3309322.0,0.0,34609
34609,132,655,3309341.0,0.0,34610
34610,1347,951,3309349.0,0.0,34611
34611,1296,645,3309355.0,0.0,34612
34612,655,132,3309366.0,0.0,34613
34613,680,399,3309389.0,0.0,34614
34614,432,606,3309458.0,0.0,34615
34615,132,655,3309459.0,0.0,34616
34616,132,655,3309490.0,0.0,34617
34617,1039,1282,3309520.0,0.0,34618
34618,655,132,3309553.0,0.0,34619
34619,480,1339,3309580.0,0.0,34620
34620,324,754,3309602.0,0.0,34621
34621,606,255,3309631.0,0.0,34622
34622,680,399,3309656.0,0.0,34623
34623,1366,1367,3309658.0,0.0,34624
34624,913,376,3309665.0,0.0,34625
34625,307,440,3309676.0,0.0,34626
34626,951,1347,3309681.0,0.0,34627
34627,432,606,3309686.0,0.0,34628
34628,440,307,3309724.0,0.0,34629
34629,324,951,3309753.0,0.0,34630
34630,324,754,3309780.0,0.0,34631
34631,133,399,3309795.0,0.0,34632
34632,643,1339,3309801.0,0.0,34633
34633,399,133,3309824.0,0.0,34634
34634,399,133,3309848.0,0.0,34635
34635,432,606,3309866.0,0.0,34636
34636,872,815,3309902.0,0.0,34637
34637,324,754,3309913.0,0.0,34638
34638,682,618,3309957.0,0.0,34639
34639,133,399,3310033.0,0.0,34640
34640,432,606,3310042.0,0.0,34641
34641,1114,1132,3310058.0,0.0,34642
